ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
WSP41,Indian,"Mathematics, computer and information sciences",9,2011,0,0,1,0.3,15,2.1
WSP42,North/Baddeck/Middle,"Mathematics, computer and information sciences",9,2011,0,0,3,0.3,2,0.1
WSP43,River Denys/Big,"Mathematics, computer and information sciences",9,2011,0,0,0,0,10,0.4
WSP44,Grand,"Mathematics, computer and information sciences",9,2011,25,1.1,0,0,20,0.5
WSP45,Salmon/Mira,"Mathematics, computer and information sciences",9,2011,25,0.1,21,0.1,108,0.1
WSP46,Isle Madame,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP47,Small Island / Shoreline,"Mathematics, computer and information sciences",9,2011,0,0,0,0,1,0
WSP5,Gaspereau,"Mathematics, computer and information sciences",9,2011,160,0.8,285,1.6,460,1.2
WSP6,St. Croix,"Mathematics, computer and information sciences",9,2011,35,0.4,35,0.5,156,1
WSP7,Kennetcook,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP8,Shubenacadie/Stewiacke,"Mathematics, computer and information sciences",9,2011,102,0.4,180,0.7,563,1.1
WSP9,Salmon/Debert,"Mathematics, computer and information sciences",9,2011,50,0.3,55,0.4,165,0.5
can,Canada,"Architecture, engineering, and related technologies",10,2011,264035,1.9,2929940,22,3193975,11.7
CHB11,Lunenburg County,"Architecture, engineering, and related technologies",10,2011,35,0.2,5103,25.8,5336,13.1
CHB12,Queens County,"Architecture, engineering, and related technologies",10,2011,0,0,1221,26.7,1282,13.7
CHB21,Clare,"Architecture, engineering, and related technologies",10,2011,0,0,821,24,831,11.8
CHB22,Digby & Area,"Architecture, engineering, and related technologies",10,2011,0,0,694,17.6,683,8.3
CHB23,Shelburne,"Architecture, engineering, and related technologies",10,2011,30,0.5,825,13.5,870,7
CHB24,Yarmouth,"Architecture, engineering, and related technologies",10,2011,40,0.4,2400,24.1,2490,11.9
CHB31,Annapolis,"Architecture, engineering, and related technologies",10,2011,30,0.4,1308,18.8,1369,9.5
CHB32,Central Kings,"Architecture, engineering, and related technologies",10,2011,45,0.4,1819,19.8,1921,9.9
CHB33,Kingston/Greenwood,"Architecture, engineering, and related technologies",10,2011,14,0.3,1294,28.1,1409,14.7
CHB34,Eastern Kings,"Architecture, engineering, and related technologies",10,2011,25,0.4,1053,17.4,1090,8.7
CHB35,Western Kings,"Architecture, engineering, and related technologies",10,2011,2,0,1208,21.9,1254,11
CHB41,Along The Shore,"Architecture, engineering, and related technologies",10,2011,0,0,852,25.9,900,13.7
CHB42,East Hants,"Architecture, engineering, and related technologies",10,2011,15,0.2,2269,27.8,2395,14.5
CHB43,North Shore Area,"Architecture, engineering, and related technologies",10,2011,0,0,592,26.6,603,13.4
CHB44,South Colchester,"Architecture, engineering, and related technologies",10,2011,0,0,959,25.4,1019,13.1
CHB45,Truro & Area,"Architecture, engineering, and related technologies",10,2011,45,0.3,2314,19.6,2385,9.6
