ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
COM939,Middle Musquodoboit,Location of study inside Canada,4,2011,394,44,350,43.5,752,44.2
COM940,Upper Musquodoboit,Location of study inside Canada,4,2011,292,66.7,132,35.7,421,52.1
COM941,Ship Harbour,Location of study inside Canada,4,2011,334,42.3,404,48.7,747,46.2
COM942,Sheet Harbour,Location of study inside Canada,4,2011,284,42.2,238,34.6,528,38.9
COM943,Millbrook First Nation (Sheet Harbour (36)),Location of study inside Canada,4,2011,0,0,0,0,0,0
COM944,Moser River,Location of study inside Canada,4,2011,163,44.7,130,34.8,290,39.2
com945,Sable Island,Location of study inside Canada,4,2011,0,0,0,0,0,0
com946,Liscomb Game Sanctuary,Location of study inside Canada,4,2011,0,0,0,0,0,0
COM947,Millbrook First Nation (Beaver Lake (17)),Location of study inside Canada,4,2011,0,0,0,0,0,0
COM948,Lower Sackville,Location of study inside Canada,4,2011,"4,787",51.5,"4,399",50.9,"9,191",51.3
DHA1,South Shore Health,Location of study inside Canada,4,2011,"12,095",47.4,"11,270",46.5,"23,370",47
DHA2,South West Health,Location of study inside Canada,4,2011,"11,695",46.4,"9,115",38.8,"20,815",42.8
DHA3,Annapolis Valley Health,Location of study inside Canada,4,2011,"17,685",50.4,"14,425",44.5,"32,105",47.6
DHA4,Colchester East Hants Health Authority,Location of study inside Canada,4,2011,"14,759",49.2,"12,527",44.4,"27,291",46.8
DHA5,Cumberland Health Authority,Location of study inside Canada,4,2011,"6,300",46.1,"5,490",44.3,"11,790",45.3
DHA6,Pictou County Health Authority,Location of study inside Canada,4,2011,"9,735",49.7,"8,670",47.5,"18,410",48.6
DHA7,Guysborough Antigonish Strait Health Authority,Location of study inside Canada,4,2011,"9,720",51.6,"9,075",51,"18,805",51.4
DHA8,Cape Breton District Health Authority,Location of study inside Canada,4,2011,"25,055",47.4,"22,660",47.9,"47,730",47.7
DHA9,Capital Health,Location of study inside Canada,4,2011,"99,926",55.9,"87,613",53.3,"187,549",54.6
ECR21,Cape Breton,Location of study inside Canada,4,2011,"28,435",47.6,"26,300",48.8,"54,745",48.2
ECR22,North Shore,Location of study inside Canada,4,2011,"32,895",49.1,"28,260",45.5,"61,170",47.4
ECR23,Annapolis Valley,Location of study inside Canada,4,2011,"26,545",50.3,"22,305",45.3,"48,850",47.9
ECR24,Southern,Location of study inside Canada,4,2011,"23,790",46.9,"20,385",42.7,"44,185",44.9
ECR25,Halifax,Location of study inside Canada,4,2011,"95,305",56.3,"83,595",53.7,"178,905",55
FED12001,Cape Breton - Canso,Location of study inside Canada,4,2011,"14,321",47.6,"13,695",49.2,"28,028",48.5
FED12002,Central Nova,Location of study inside Canada,4,2011,"15,856",51.2,"13,882",48,"29,753",49.7
FED12003,Dartmouth - Cole Harbour,Location of study inside Canada,4,2011,"21,797",55.1,"19,232",54.5,"41,024",54.8
FED12004,Halifax,Location of study inside Canada,4,2011,"23,559",57.2,"20,222",53.6,"43,840",55.5
FED12005,Halifax West,Location of study inside Canada,4,2011,"24,813",58.5,"20,930",54.8,"45,734",56.8
FED12006,Kings - Hants,Location of study inside Canada,4,2011,"18,050",50.8,"15,286",46,"33,320",48.5
FED12007,Cumberland - Colchester - Musquodoboit Valley,Location of study inside Canada,4,2011,"18,001",47.7,"15,160",43.6,"33,168",45.7
FED12008,Sackville - Eastern Shore,Location of study inside Canada,4,2011,"20,666",54.5,"18,955",52.1,"39,659",53.4
FED12009,South Shore - St. Margaret''s,Location of study inside Canada,4,2011,"17,174",48.1,"15,528",45.3,"32,697",46.7
FED12010,Sydney - Victoria,Location of study inside Canada,4,2011,"15,104",46.9,"13,660",47.8,"28,807",47.4
FED12011,West Nova,Location of study inside Canada,4,2011,"17,601",48.6,"14,214",42.6,"31,846",45.8
JPD1,Amherst,Location of study inside Canada,4,2011,"1,985",46.5,"1,625",44.7,"3,625",45.8
JPD10,Pictou County,Location of study inside Canada,4,2011,"4,664",51,"4,214",46.1,"8,873",48.6
JPD16,Richmond County,Location of study inside Canada,4,2011,"1,827",45.2,"2,082",54.2,"3,919",49.7
JPD18,Cape Breton Regional Municipality,Location of study inside Canada,4,2011,"21,069",47.9,"18,838",48.5,"39,937",48.3
JPD2,Annapolis Royal,Location of study inside Canada,4,2011,146,50.9,91,56.2,237,52.2
JPD23,Kentville,Location of study inside Canada,4,2011,"1,418",53.5,"1,135",50.3,"2,543",51.7
JPD43,Springhill,Location of study inside Canada,4,2011,868,56.1,534,46.3,"1,387",51.3
JPD44,Stellarton,Location of study inside Canada,4,2011,988,50.7,733,43.2,"1,736",47.7
JPD52,Truro,Location of study inside Canada,4,2011,"2,762",51.1,"1,913",41.8,"4,684",46.9
JPD54,Westville,Location of study inside Canada,4,2011,717,41.6,697,48.7,"1,399",44.2
JPD58,New Glasgow,Location of study inside Canada,4,2011,"2,636",49,"2,332",50.5,"4,973",49.9
JPD6,Bridgewater,Location of study inside Canada,4,2011,"1,705",45.8,"1,481",47.2,"3,207",46.8
JPD7,Eskasoni,Location of study inside Canada,4,2011,356,31.2,361,34.6,717,32.8
JPD702,Barrington Municipality,Location of study inside Canada,4,2011,"1,291",38.7,750,22.5,"2,041",30.6
JPD703,Annapolis County,Location of study inside Canada,4,2011,"4,213",48,"3,529",42.4,"7,777",45.4
JPD704,Lunenburg County,Location of study inside Canada,4,2011,"8,475",49.9,"7,729",46.8,"16,229",48.5
JPD709,Digby Municipality,Location of study inside Canada,4,2011,"1,341",38.8,"1,156",36.9,"2,477",37.6
JPD711,Digby,Location of study inside Canada,4,2011,312,36.3,394,47.5,712,42
JPD712,Parrsboro,Location of study inside Canada,4,2011,292,43.6,237,51.4,544,47.6
JPD720,Kings County,Location of study inside Canada,4,2011,"11,883",50.9,"9,665",44.6,"21,562",47.9
JPD723,Queens County,Location of study inside Canada,4,2011,"1,891",39.6,"2,071",45.4,"3,937",42.1
JPD726,Meteghan,Location of study inside Canada,4,2011,"1,872",52.1,"1,495",43.9,"3,356",47.9
JPD736,Shelburne Municipality,Location of study inside Canada,4,2011,955,44.7,829,39.6,"1,784",42.2
JPD744,Windsor,Location of study inside Canada,4,2011,724,45.4,545,42.6,"1,279",44.3
JPD745,West Hants,Location of study inside Canada,4,2011,"4,524",51.1,"3,990",46.2,"8,484",48.6
JPD747,Yarmouth County,Location of study inside Canada,4,2011,"4,190",52.8,"3,235",42.7,"7,405",47.8
JPD750,Cumberland County,Location of study inside Canada,4,2011,"2,977",44.3,"2,836",43,"5,803",43.6
JPD751,Antigonish County,Location of study inside Canada,4,2011,"3,590",59.8,"3,151",54.3,"6,735",57
JPD752,Antigonish,Location of study inside Canada,4,2011,"1,201",52.1,827,44.4,"2,017",48.4
JPD760,Guysborough County,Location of study inside Canada,4,2011,"1,437",44.1,"1,297",39.7,"2,740",42.1
JPD776,Pictou,Location of study inside Canada,4,2011,751,52.2,674,50.3,"1,425",51.3
JPD782,Enfield,Location of study inside Canada,4,2011,"3,433",50.6,"3,221",48.8,"6,649",49.7
JPD802,Victoria County,Location of study inside Canada,4,2011,"1,491",43.1,"1,456",43.2,"2,947",43.1
JPD813,Inverness County,Location of study inside Canada,4,2011,"2,914",48.8,"2,997",52.2,"5,901",50.3
JPD821,Port Hawkesbury,Location of study inside Canada,4,2011,845,56.9,765,58.8,"1,610",57.9
JPD833,Oxford,Location of study inside Canada,4,2011,167,37.9,238,46.5,411,42.9
JPD834,Yarmouth,Location of study inside Canada,4,2011,"1,415",45.6,970,40.4,"2,365",43
JPD836,Shelburne,Location of study inside Canada,4,2011,339,43.5,320,45.8,665,45
JPD849,Indian Brook,Location of study inside Canada,4,2011,194,44,129,37.8,317,40.3
JPD850,Millbrook,Location of study inside Canada,4,2011,125,44.8,114,40.9,234,41.3
JPD9,Colchester County,Location of study inside Canada,4,2011,"7,626",47.5,"6,648",43.4,"14,294",45.6
JPD999,Halifax Regional Municipality (HRPS/RCMP),Location of study inside Canada,4,2011,"95,334",56.3,"83,519",53.6,"178,943",55.1
JUC1,Bridgewater,Location of study inside Canada,4,2011,"12,087",47.4,"11,258",46.5,"23,340",47
JUC10,Port Hawkesbury,Location of study inside Canada,4,2011,"7,204",47.3,"7,322",50.1,"14,527",48.7
JUC11,Sydney,Location of study inside Canada,4,2011,"22,779",47.4,"20,454",47.8,"43,228",47.6
JUC2,Yarmouth,Location of study inside Canada,4,2011,"8,190",47.4,"6,070",37.7,"14,265",42.7
JUC3,Digby,Location of study inside Canada,4,2011,"7,886",46.4,"6,666",42,"14,563",44.3
JUC4,Kentville,Location of study inside Canada,4,2011,"17,262",50.6,"14,207",45.2,"31,474",48
JUC5,Halifax,Location of study inside Canada,4,2011,"95,309",56.3,"83,599",53.7,"178,913",55
JUC6,Truro,Location of study inside Canada,4,2011,"15,432",49.3,"13,145",44.5,"28,572",47
JUC7,Amherst,Location of study inside Canada,4,2011,"6,309",46.1,"5,485",44.3,"11,789",45.3
JUC8,New Glasgow,Location of study inside Canada,4,2011,"9,730",49.6,"8,675",47.5,"18,400",48.6
JUC9,Antigonish,Location of study inside Canada,4,2011,"4,801",57.6,"3,963",51.5,"8,764",54.7
MED1701,CBRM (District 1),Location of study inside Canada,4,2011,"1,764",44.6,"1,455",40.3,"3,226",42.5
MED1702,CBRM (District 2),Location of study inside Canada,4,2011,"1,733",44.8,"1,616",49,"3,338",46.6
MED1703,CBRM (District 3),Location of study inside Canada,4,2011,"1,486",49,"1,428",48.1,"2,918",48.7
MED1704,CBRM (District 4),Location of study inside Canada,4,2011,"2,070",55.3,"2,004",59.2,"4,064",57.2
MED1705,CBRM (District 5),Location of study inside Canada,4,2011,"1,926",48.7,"1,677",49.5,"3,642",49.5
MED1706,CBRM (District 6),Location of study inside Canada,4,2011,"2,198",50.8,"1,757",49.9,"3,948",50.4
MED1707,CBRM (District 7),Location of study inside Canada,4,2011,"1,784",56.2,"1,535",54.8,"3,314",55.7
MED1708,CBRM (District 8),Location of study inside Canada,4,2011,"1,464",48,"1,458",49.2,"2,897",48.2
MED1709,CBRM (District 9),Location of study inside Canada,4,2011,"1,907",46.3,"1,721",49.2,"3,591",47.3
MED1710,CBRM (District 10),Location of study inside Canada,4,2011,"1,657",39,"1,332",36.3,"3,050",38.7
MED1711,CBRM (District 11),Location of study inside Canada,4,2011,"1,996",45.8,"1,925",50.2,"3,932",48
MED1712,CBRM (District 12),Location of study inside Canada,4,2011,"1,427",43.2,"1,296",43.8,"2,729",43.6
MED401,RQM (DISTRICT 1),Location of study inside Canada,4,2011,246,34.8,285,39.6,522,36.5
MED402,RQM (DISTRICT 2),Location of study inside Canada,4,2011,221,28.6,213,35.6,441,32.1
MED403,RQM (DISTRICT 3),Location of study inside Canada,4,2011,264,41.6,291,51.1,559,46.3
MED404,RQM (DISTRICT 4),Location of study inside Canada,4,2011,287,49.9,298,49.6,584,49.4
MED405,RQM (DISTRICT 5),Location of study inside Canada,4,2011,320,55.4,357,56.9,671,55.8
MED406,RQM (DISTRICT 6),Location of study inside Canada,4,2011,317,36.3,411,48.5,722,41.8
MED407,RQM (DISTRICT 7),Location of study inside Canada,4,2011,236,37,215,35.8,437,35.4
MED701,KINGS (District 1),Location of study inside Canada,4,2011,839,50.3,701,43.6,"1,545",47
MED702,KINGS (District 2),Location of study inside Canada,4,2011,"1,005",56.7,775,49.5,"1,780",53
MED703,KINGS (District 3),Location of study inside Canada,4,2011,863,50.7,690,42.5,"1,573",47.3
MED704,KINGS (District 4),Location of study inside Canada,4,2011,794,46.8,593,34.5,"1,398",41
MED705,KINGS (District 5),Location of study inside Canada,4,2011,946,51.9,839,47.2,"1,801",50.2
MED706,KINGS (District 6),Location of study inside Canada,4,2011,"1,096",50.8,935,48,"2,021",49.5
MED708,KINGS (District 8),Location of study inside Canada,4,2011,766,45,651,42.8,"1,417",44.1
MED709,KINGS (District 9),Location of study inside Canada,4,2011,"1,162",53.6,949,47.3,"2,092",50
MED710,KINGS (District 10),Location of study inside Canada,4,2011,"1,013",52.5,798,43.9,"1,803",48.2
MED711,KINGS (District 11),Location of study inside Canada,4,2011,869,45,642,38.8,"1,514",42.1
MED712,KINGS (District 12),Location of study inside Canada,4,2011,868,46.9,846,44.4,"1,725",46.1
MED799,KINGS (Not part of KINGS),Location of study inside Canada,4,2011,"3,091",55.2,"2,344",48.8,"5,421",52
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),Location of study inside Canada,4,2011,"4,776",57.4,"4,540",56,"9,343",56.8
MED902,HRM (Preston - Porters Lake - Eastern Shore),Location of study inside Canada,4,2011,"5,490",50.2,"5,331",49.5,"10,826",49.8
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),Location of study inside Canada,4,2011,"6,543",57.7,"5,515",53.1,"12,090",55.7
MED904,HRM (Cole Harbour - Westphal),Location of study inside Canada,4,2011,"6,247",57.6,"5,530",55.1,"11,749",56.3
MED905,HRM (Dartmouth Centre),Location of study inside Canada,4,2011,"7,024",56.6,"5,780",55.1,"12,764",55.8
MED906,HRM (Harbourview - Burnside - Dartmouth East),Location of study inside Canada,4,2011,"5,356",49,"5,111",50.5,"10,511",49.9
MED907,HRM (Peninsula South - Downtown),Location of study inside Canada,4,2011,"6,845",61.6,"6,030",56.9,"12,855",59.2
MED908,HRM (Peninsula North),Location of study inside Canada,4,2011,"6,583",58.5,"5,747",53.1,"12,335",55.9
MED909,HRM (Peninsula West - Armdale),Location of study inside Canada,4,2011,"7,160",57.9,"5,709",55,"12,895",56.6
MED910,HRM (Birch Cove - Rockingham - Fairview),Location of study inside Canada,4,2011,"6,404",54.9,"5,251",51.7,"11,679",53.6
MED911,HRM (Spryfield - Sambro - Prospect Road),Location of study inside Canada,4,2011,"4,842",48,"4,562",48.2,"9,435",48.2
MED912,HRM (Timberlea - Beechville - Clayton Park West),Location of study inside Canada,4,2011,"6,348",58,"5,057",53.7,"11,414",56
MED913,HRM (Hammonds Plains - St. Margarets),Location of study inside Canada,4,2011,"6,152",65.3,"5,715",59.8,"11,836",62.4
MED914,HRM (Upper/Middle Sackville - Beaver Bank),Location of study inside Canada,4,2011,"4,622",55.4,"4,160",52.4,"8,790",54
MED915,HRM (Lower Sackville),Location of study inside Canada,4,2011,"4,787",51.5,"4,398",50.9,"9,189",51.3
MED916,HRM (Bedford - Wentworth),Location of study inside Canada,4,2011,"6,158",61.7,"5,087",57.5,"11,233",59.7
MUN101,Town of Stewiacke,Location of study inside Canada,4,2011,201,30.4,162,27.3,358,28.5
MUN102,Town of Truro,Location of study inside Canada,4,2011,"2,890",50.7,"2,025",41.6,"4,920",46.6
MUN103,County of Colchester,Location of study inside Canada,4,2011,"7,429",48.3,"6,483",44.1,"13,907",46.2
MUN11,Town of Clark's Harbour,Location of study inside Canada,4,2011,114,32,50,13.7,163,22.7
MUN111,Town of Amherst,Location of study inside Canada,4,2011,"1,950",46.4,"1,607",45,"3,557",45.8
MUN112,Town of Oxford,Location of study inside Canada,4,2011,168,39,233,45.7,401,42.8
MUN113,Town of Parrsboro,Location of study inside Canada,4,2011,292,43.4,252,54.8,544,48
MUN114,Town of Springhill,Location of study inside Canada,4,2011,865,55.6,530,45.9,"1,400",51.7
MUN115,County of Cumberland,Location of study inside Canada,4,2011,"3,023",44.5,"2,851",42.8,"5,864",43.6
MUN12,Town of Lockeport,Location of study inside Canada,4,2011,70,34.1,55,23.9,125,28.7
MUN121,Town of New Glasgow,Location of study inside Canada,4,2011,"2,057",49.1,"1,717",48,"3,775",48.6
MUN122,Town of Pictou,Location of study inside Canada,4,2011,745,52.1,670,50.4,"1,415",51.3
MUN123,Town of Stellarton,Location of study inside Canada,4,2011,985,51,738,43.7,"1,723",47.6
MUN124,Town of Trenton,Location of study inside Canada,4,2011,552,49.4,586,59.3,"1,138",54.1
MUN125,Town of Westville,Location of study inside Canada,4,2011,710,41.5,685,47.7,"1,395",44.3
MUN126,County of Pictou,Location of study inside Canada,4,2011,"4,680",50.7,"4,280",46.4,"8,955",48.5
MUN13,Town of Shelburne,Location of study inside Canada,4,2011,349,44.5,318,45.8,662,44.8
MUN132,Town of Mulgrave,Location of study inside Canada,4,2011,120,38.1,175,60.3,295,48.8
MUN133,District of Guysborough,Location of study inside Canada,4,2011,820,43.9,800,41.2,"1,615",42.4
MUN134,District of St. Mary's,Location of study inside Canada,4,2011,460,45.8,395,42,850,43.6
MUN14,District of Barrington,Location of study inside Canada,4,2011,"1,176",39.5,700,23.6,"1,877",31.6
MUN141,Town of Antigonish,Location of study inside Canada,4,2011,"1,054",51.4,703,43.2,"1,762",47.9
MUN142,County of Antigonish,Location of study inside Canada,4,2011,"3,776",59.6,"3,287",53.7,"7,058",56.6
MUN15,District of Shelburne,Location of study inside Canada,4,2011,886,45.9,772,41.4,"1,658",43.7
MUN151,Town of Port Hawkesbury,Location of study inside Canada,4,2011,845,56.9,765,58.8,"1,610",57.9
MUN152,County of Inverness,Location of study inside Canada,4,2011,"2,970",48.6,"2,990",50.7,"5,975",49.8
MUN161,County of Richmond,Location of study inside Canada,4,2011,"1,835",45.4,"2,095",54.3,"3,925",49.7
mun171,Cape Breton Regional Municipality,Location of study inside Canada,4,2011,0,0,0,0,0,0
MUN181,County of Victoria,Location of study inside Canada,4,2011,"1,295",43.2,"1,260",43.2,"2,555",43.2
MUN21,Town of Yarmouth,Location of study inside Canada,4,2011,"1,405",45.4,965,40.1,"2,370",43.1
MUN22,District of Argyle,Location of study inside Canada,4,2011,"1,985",56.2,"1,330",38.8,"3,310",47.6
MUN23,District of Yarmouth,Location of study inside Canada,4,2011,"2,205",50,"1,890",45.8,"4,100",48
MUN31,Town of Digby,Location of study inside Canada,4,2011,318,36.6,401,47.7,724,42.2
MUN32,District of Clare,Location of study inside Canada,4,2011,"1,885",51.9,"1,495",43.3,"3,385",47.8
MUN33,District of Digby,Location of study inside Canada,4,2011,"1,300",38.3,"1,142",37.1,"2,443",37.6
MUN41,Region of Queens Municipality,Location of study inside Canada,4,2011,"1,885",39.5,"2,060",45,"3,940",42.1
MUN51,Town of Annapolis Royal,Location of study inside Canada,4,2011,145,50.9,90,56.2,235,52.2
MUN52,Town of Bridgetown,Location of study inside Canada,4,2011,240,51.6,245,59,490,55.7
MUN53,Town of Middleton,Location of study inside Canada,4,2011,435,53,295,47.6,735,51
MUN54,County of Annapolis,Location of study inside Canada,4,2011,"3,567",47.4,"2,996",41,"6,562",44.2
MUN61,Town of Bridgewater,Location of study inside Canada,4,2011,"1,705",45.9,"1,475",47.1,"3,180",46.5
MUN62,Town of Lunenburg,Location of study inside Canada,4,2011,579,55.7,416,51.9,"1,000",54.3
MUN63,Town of Mahone Bay,Location of study inside Canada,4,2011,245,53.3,155,43.1,400,48.8
MUN64,District of Chester,Location of study inside Canada,4,2011,"2,460",53.3,"2,213",49.1,"4,668",51.2
MUN65,District of Lunenburg,Location of study inside Canada,4,2011,"5,201",47.9,"4,929",45.6,"10,130",46.7
MUN71,Town of Berwick,Location of study inside Canada,4,2011,554,56,397,45.5,951,51.1
MUN72,Town of Kentville,Location of study inside Canada,4,2011,"1,454",53.5,"1,158",49.7,"2,618",51.9
MUN73,Town of Wolfville,Location of study inside Canada,4,2011,"1,105",57.1,815,49.2,"1,915",53.3
MUN74,County of Kings,Location of study inside Canada,4,2011,"10,187",50.1,"8,425",44.2,"18,602",47.2
MUN81,Town of Hantsport,Location of study inside Canada,4,2011,218,46.8,233,48,451,47.4
MUN82,Town of Windsor,Location of study inside Canada,4,2011,706,45,544,43.4,"1,250",44.2
MUN83,District of East Hants,Location of study inside Canada,4,2011,"4,905",51.3,"4,470",47.9,"9,375",49.7
MUN84,District of West Hants,Location of study inside Canada,4,2011,"3,036",50,"2,633",45.5,"5,674",47.9
MUN91,Halifax Regional Municipality,Location of study inside Canada,4,2011,"95,305",56.3,"83,595",53.7,"178,905",55
PED1,Annapolis,Location of study inside Canada,4,2011,"4,365",48.2,"3,604",42.7,"7,984",45.6
PED10,Colchester-Musquodoboit Valley,Location of study inside Canada,4,2011,"3,534",47.3,"3,051",42.2,"6,586",44.8
PED11,Colchester North,Location of study inside Canada,4,2011,"3,585",47.3,"3,477",47.3,"7,043",47.2
PED12,Cole Harbour-Eastern Passage,Location of study inside Canada,4,2011,"4,429",56.7,"3,796",51,"8,262",54.2
PED13,Cole Harbour-Portland Valley,Location of study inside Canada,4,2011,"5,496",57.2,"5,017",57.6,"10,491",57.2
PED14,Cumberland North,Location of study inside Canada,4,2011,"3,605",48.3,"2,975",45.5,"6,571",46.9
PED15,Cumberland South,Location of study inside Canada,4,2011,"2,705",43.5,"2,520",43.2,"5,214",43.2
PED16,Dartmouth East,Location of study inside Canada,4,2011,"4,520",57.3,"4,149",57.8,"8,700",57.7
PED17,Dartmouth North,Location of study inside Canada,4,2011,"4,359",49.8,"3,954",50.2,"8,300",49.9
PED18,Preston-Dartmouth,Location of study inside Canada,4,2011,"3,147",50,"2,525",45.2,"5,679",47.8
PED19,Dartmouth South,Location of study inside Canada,4,2011,"5,098",56.7,"4,254",55,"9,329",55.8
PED2,Antigonish,Location of study inside Canada,4,2011,"4,426",58.5,"3,551",51.3,"7,967",55
PED20,Guysborough-Eastern Shore-Tracadie,Location of study inside Canada,4,2011,"2,469",43.7,"2,444",42.6,"4,920",43.3
PED21,Eastern Shore,Location of study inside Canada,4,2011,"3,469",53.5,"3,413",52.9,"6,877",53.2
PED22,Fairview-Clayton Park,Location of study inside Canada,4,2011,"4,954",49.1,"4,207",48,"9,191",48.8
PED23,Glace Bay,Location of study inside Canada,4,2011,"3,075",43.7,"2,565",42.7,"5,600",43.2
PED24,Halifax Armdale,Location of study inside Canada,4,2011,"3,850",59,"3,052",56,"6,919",57.6
PED25,Halifax Atlantic,Location of study inside Canada,4,2011,"3,612",47.2,"3,275",47,"6,940",47.4
PED26,Halifax Chebucto,Location of study inside Canada,4,2011,"5,734",63.5,"4,890",58.8,"10,630",61.3
PED27,Halifax Citadel-Sable Island,Location of study inside Canada,4,2011,"5,112",60.7,"4,479",55.7,"9,576",58.2
PED28,Halifax Needham,Location of study inside Canada,4,2011,"4,956",57.7,"4,326",52.9,"9,286",55.4
PED29,Hammonds Plains-Lucasville,Location of study inside Canada,4,2011,"3,906",66.6,"3,576",60.1,"7,465",63.2
PED3,Argyle-Barrington,Location of study inside Canada,4,2011,"3,279",47.6,"2,089",30.9,"5,343",39.2
PED30,Hants East,Location of study inside Canada,4,2011,"4,910",51.3,"4,474",47.9,"9,385",49.7
PED31,Hants West,Location of study inside Canada,4,2011,"3,960",48.8,"3,416",45.3,"7,361",47.1
PED32,Inverness,Location of study inside Canada,4,2011,"2,956",48.6,"2,982",50.7,"5,968",49.8
PED33,Kings North,Location of study inside Canada,4,2011,"4,458",52.2,"3,558",45.4,"8,007",48.9
PED34,Kings South,Location of study inside Canada,4,2011,"4,752",51,"3,856",45.1,"8,580",48
PED35,Kings West,Location of study inside Canada,4,2011,"4,112",50.5,"3,367",44.6,"7,489",47.8
PED36,Lunenburg,Location of study inside Canada,4,2011,"3,743",50,"3,260",45.6,"7,012",48
PED37,Lunenburg West,Location of study inside Canada,4,2011,"3,916",46.1,"3,674",46.7,"7,605",46.4
PED38,Northside-Westmount,Location of study inside Canada,4,2011,"4,065",45.7,"3,585",45.5,"7,660",45.7
PED39,Pictou Centre,Location of study inside Canada,4,2011,"3,618",49.4,"3,060",48.6,"6,698",49.3
PED4,Bedford,Location of study inside Canada,4,2011,"6,203",61.4,"5,135",57.4,"11,328",59.5
PED40,Pictou East,Location of study inside Canada,4,2011,"3,294",51.2,"2,987",48.5,"6,262",49.8
PED41,Pictou West,Location of study inside Canada,4,2011,"2,835",48.1,"2,614",45.2,"5,447",46.7
PED42,Queens-Shelburne,Location of study inside Canada,4,2011,"3,217",41.5,"3,233",43.7,"6,419",42.3
PED43,Sackville-Beaverbank,Location of study inside Canada,4,2011,"3,721",55.1,"3,291",51.7,"7,012",53.4
PED44,Sackville-Cobequid,Location of study inside Canada,4,2011,"4,277",50.6,"3,931",50.5,"8,208",50.7
PED45,Sydney-Whitney Pier,Location of study inside Canada,4,2011,"4,698",48.3,"4,091",48.5,"8,803",48.5
PED46,Sydney River-Mira-Louisbourg,Location of study inside Canada,4,2011,"4,343",52.5,"3,812",52.5,"8,116",52.4
PED47,Timberlea-Prospect,Location of study inside Canada,4,2011,"4,419",54.1,"4,075",51.8,"8,484",52.9
PED48,Truro-Bible Hill-Millbrook-Salmon River,Location of study inside Canada,4,2011,"4,505",50.5,"3,102",40.1,"7,640",45.9
PED49,Victoria-The Lakes,Location of study inside Canada,4,2011,"3,051",46.7,"2,989",47.3,"6,046",47
PED5,Cape Breton Centre,Location of study inside Canada,4,2011,"3,254",45.1,"3,125",48.7,"6,464",47.4
PED50,Waverley-Fall River-Beaver Bank,Location of study inside Canada,4,2011,"4,282",59.4,"4,189",58.1,"8,499",58.8
PED51,Yarmouth,Location of study inside Canada,4,2011,"3,611",48.1,"2,856",43.7,"6,472",46.1
PED6,Cape Breton-Richmond,Location of study inside Canada,4,2011,"2,918",48.6,"3,151",55.5,"6,069",52
PED7,Chester-St. Margaret's,Location of study inside Canada,4,2011,"4,530",56.4,"4,218",53.4,"8,744",54.9
PED8,Clare-Digby,Location of study inside Canada,4,2011,"3,503",44.3,"3,034",41.2,"6,557",42.9
PED9,Clayton Park West,Location of study inside Canada,4,2011,"6,119",62.7,"4,564",56.6,"10,669",59.8
PRO9010,Newfoundland and Labrador,Location of study inside Canada,4,2011,"104,340",46.9,"100,345",48.1,"204,690",47.5
PRO9011,Prince Edward Island,Location of study inside Canada,4,2011,"30,965",52.2,"24,755",45.1,"55,720",48.8
PRO9012,Nova Scotia,Location of study inside Canada,4,2011,"206,985",51.8,"180,855",49.1,"387,840",50.5
PRO9013,New Brunswick,Location of study inside Canada,4,2011,"149,930",46.8,"135,865",45,"285,795",45.9
PRO9024,Québec,Location of study inside Canada,4,2011,"1,667,320",50.5,"1,626,935",51.3,"3,294,255",50.9
PRO9035,Ontario,Location of study inside Canada,4,2011,"2,354,035",43.5,"2,171,655",42.9,"4,525,685",43.2
PRO9046,Manitoba,Location of study inside Canada,4,2011,"203,915",42.1,"181,895",39.3,"385,810",40.7
PRO9047,Saskatchewan,Location of study inside Canada,4,2011,"189,100",45.9,"161,990",40.4,"351,095",43.2
PRO9048,Alberta,Location of study inside Canada,4,2011,"645,540",44.7,"664,085",45.9,"1,309,625",45.3
PRO9059,British Columbia,Location of study inside Canada,4,2011,"801,565",42.8,"768,775",43.3,"1,570,340",43.1
PRO9060,Yukon Territory,Location of study inside Canada,4,2011,"7,255",52.8,"6,475",47.1,"13,740",50
PRO9061,Northwest Territories,Location of study inside Canada,4,2011,"6,780",43.2,"7,140",44.4,"13,920",43.8
PRO9062,Nunavut,Location of study inside Canada,4,2011,"2,840",27.5,"3,320",30.4,"6,165",29
RDA1,Lunenburg/Queens Regional Development Agency,Location of study inside Canada,4,2011,"12,092",47.4,"11,267",46.5,"23,359",47
RDA10,Strait-Highlands Regional Development Agency,Location of study inside Canada,4,2011,"5,652",48.5,"5,846",52.9,"11,513",50.7
RDA11,Cape Breton County Economic Development Authority,Location of study inside Canada,4,2011,"21,482",47.7,"19,193",48.1,"40,670",47.9
RDA12,Guysborough County Regional Development Authority,Location of study inside Canada,4,2011,"1,523",43.3,"1,448",41.4,"2,957",42.1
RDA13,Greater Halifax Partnership,Location of study inside Canada,4,2011,"95,308",56.3,"83,597",53.7,"178,910",55
RDA3,Annapolis & Digby Economic Development Agency,Location of study inside Canada,4,2011,"6,010",44.9,"5,174",41.6,"11,199",43.4
RDA4,Kings Regional Development Agency,Location of study inside Canada,4,2011,"13,299",51.2,"10,794",45.1,"24,083",48.3
